MURDGRP,SEX,MSA_LABEL,WEAPON_CODE,TOTAL,SOLVED,PERCENT,WEAPON_LABEL,REL_UNK_RATE,REL_TOP1,CIRC_UNK_RATE,CIRC_TOP1,UNSOLVED,REPORT_GAP_IDX
68843893,2,"New York-New Jersey-Long Island, NY-NJ",6,3386,2218,0.655050206733609,"Handgun - pistol, revolver, etc",0.47046662728883637,Wife,0.4353219137625517,Other arguments,1168,0.45289427052569403
62493998,2,"Los Angeles-Long Beach, CA",6,3936,2868,0.7286585365853658,"Handgun - pistol, revolver, etc",0.24466463414634146,Stranger,0.14380081300813008,Other arguments,1068,0.19423272357723576
65759645,2,"New York-New Jersey-Long Island, NY-NJ",7,3187,2288,0.7179165359272043,Knife or cutting instrument,0.3605271415123941,Wife,0.38374647003451523,Other arguments,899,0.37213680577345465
84362175,2,"Chicago-Naperville-Joliet, IL-IN-WI",6,2463,1717,0.6971173365814048,"Handgun - pistol, revolver, etc",0.3560698335363378,Stranger,0.22127486804709703,Other arguments,746,0.28867235079171744
15641893,2,"New York-New Jersey-Long Island, NY-NJ",11,1867,1153,0.6175682913765399,"Personal weapons, includes beating",0.4440278521692555,Daughter,0.42635243706480985,Other,714,0.43519014461703265
67936706,2,"New York-New Jersey-Long Island, NY-NJ",10,985,502,0.5096446700507614,Other or type unknown,0.5512690355329949,Daughter,0.48223350253807107,Other,483,0.5167512690355329
89201110,2,"Los Angeles-Long Beach, CA",7,1674,1240,0.7407407407407407,Knife or cutting instrument,0.24970131421744324,Stranger,0.15173237753882915,Other arguments,434,0.2007168458781362
49139698,2,"Detroit-Warren-Livonia, MI",6,1649,1247,0.7562158884172225,"Handgun - pistol, revolver, etc",0.33596118859915103,Acquaintance,0.32989690721649484,Other arguments,402,0.33292904790782296
95627511,2,"Washington-Arlington-Alexandria, DC-VA-MD-WV",6,1188,798,0.6717171717171717,"Handgun - pistol, revolver, etc",0.3838383838383838,Wife,0.36363636363636365,Other arguments,390,0.3737373737373737
41912975,2,"San Francisco-Oakland-Fremont, CA",6,1195,840,0.702928870292887,"Handgun - pistol, revolver, etc",0.2828451882845188,Wife,0.22426778242677825,Other arguments,355,0.25355648535564856
84878321,2,"Chicago-Naperville-Joliet, IL-IN-WI",7,1260,935,0.7420634920634921,Knife or cutting instrument,0.28809523809523807,Girlfriend,0.18492063492063493,Other arguments,325,0.2365079365079365
66036809,2,"Atlanta-Sandy Springs-Marietta, GA",6,1688,1373,0.8133886255924171,"Handgun - pistol, revolver, etc",0.21741706161137442,Wife,0.19845971563981044,Other arguments,315,0.20793838862559244
32612844,2,"Baltimore-Towson, MD",6,938,628,0.6695095948827292,"Handgun - pistol, revolver, etc",0.43176972281449894,Acquaintance,0.4189765458422175,Other arguments,310,0.4253731343283582
35119246,2,"Dallas-Fort Worth-Arlington, TX",6,1863,1555,0.8346752549651101,"Handgun - pistol, revolver, etc",0.2673107890499195,Wife,0.22544283413848631,Other arguments,308,0.2463768115942029
38678938,2,"Philadelphia-Camden-Wilmington, PA-NJ-DE",6,1566,1259,0.8039591315453385,"Handgun - pistol, revolver, etc",0.25287356321839083,Girlfriend,0.22413793103448276,Other arguments,307,0.2385057471264368
1066748,2,"Detroit-Warren-Livonia, MI",5,640,345,0.5390625,"Firearm, type not stated",0.73125,Acquaintance,0.665625,Other arguments,295,0.6984375
36513824,2,"New York-New Jersey-Long Island, NY-NJ",1,774,485,0.6266149870801033,"Blunt object - hammer, club, etc",0.4354005167958656,Acquaintance,0.46511627906976744,Other arguments,289,0.4502583979328165
19933317,2,"Miami-Fort Lauderdale, FL",10,616,333,0.5405844155844156,Other or type unknown,0.7581168831168831,Wife,0.5892857142857143,Other,283,0.6737012987012987
49044812,2,"Los Angeles-Long Beach, CA",16,596,321,0.5385906040268457,Strangulation - hanging,0.44798657718120805,Stranger,0.2214765100671141,Other arguments,275,0.3347315436241611
9294900,2,"Los Angeles-Long Beach, CA",1,728,455,0.625,"Blunt object - hammer, club, etc",0.33379120879120877,Stranger,0.1771978021978022,Other arguments,273,0.2554945054945055
78682457,2,"Los Angeles-Long Beach, CA",11,989,736,0.7441860465116279,"Personal weapons, includes beating",0.2275025278058645,Daughter,0.06471183013144591,Other,253,0.14610717896865522
352629,2,"Houston-Sugar Land-Baytown, TX",6,2077,1831,0.8815599422243621,"Handgun - pistol, revolver, etc",0.14925373134328357,Wife,0.1516610495907559,Other arguments,246,0.15045739046701972
92677818,2,"New Orleans-Metairie-Kenner, LA",6,920,678,0.7369565217391304,"Handgun - pistol, revolver, etc",0.32065217391304346,Acquaintance,0.3423913043478261,Other arguments,242,0.3315217391304348
83889725,2,"Miami-Fort Lauderdale, FL",6,1317,1080,0.8200455580865603,"Handgun - pistol, revolver, etc",0.41078208048595294,Wife,0.2680334092634776,Other,237,0.33940774487471526
1224210,2,"St. Louis, MO-IL",5,372,142,0.3817204301075269,"Firearm, type not stated",0.6478494623655914,Girlfriend,0.6559139784946236,Other arguments,230,0.6518817204301075
14985016,2,"Washington-Arlington-Alexandria, DC-VA-MD-WV",7,696,467,0.6709770114942529,Knife or cutting instrument,0.39511494252873564,Acquaintance,0.41379310344827586,Other arguments,229,0.40445402298850575
9617288,2,"Los Angeles-Long Beach, CA",10,488,270,0.5532786885245902,Other or type unknown,0.4672131147540984,Stranger,0.2930327868852459,All suspected felony type,218,0.3801229508196722
80550664,2,"Miami-Fort Lauderdale, FL",5,716,503,0.702513966480447,"Firearm, type not stated",0.6885474860335196,Wife,0.5041899441340782,Other,213,0.5963687150837989
37597933,2,"Detroit-Warren-Livonia, MI",7,797,593,0.7440401505646174,Knife or cutting instrument,0.31493099121706397,Acquaintance,0.35131744040150564,Other arguments,204,0.3331242158092848
71530296,2,"Houston-Sugar Land-Baytown, TX",7,833,630,0.7563025210084033,Knife or cutting instrument,0.27010804321728693,Acquaintance,0.24849939975990396,Other arguments,203,0.25930372148859543
33402462,2,"Chicago-Naperville-Joliet, IL-IN-WI",16,394,195,0.4949238578680203,Strangulation - hanging,0.5152284263959391,Girlfriend,0.2131979695431472,Other arguments,199,0.36421319796954316
35404490,2,"St. Louis, MO-IL",6,835,643,0.770059880239521,"Handgun - pistol, revolver, etc",0.2694610778443114,Wife,0.3473053892215569,Other arguments,192,0.3083832335329342
76278697,2,"Riverside-San Bernardino, CA",6,970,784,0.8082474226804124,"Handgun - pistol, revolver, etc",0.1824742268041237,Wife,0.20309278350515464,Other arguments,186,0.19278350515463916
46554254,2,"Dallas-Fort Worth-Arlington, TX",7,728,542,0.7445054945054945,Knife or cutting instrument,0.32142857142857145,Acquaintance,0.3516483516483517,Other arguments,186,0.33653846153846156
69914095,2,"New York-New Jersey-Long Island, NY-NJ",16,399,213,0.5338345864661654,Strangulation - hanging,0.48621553884711777,Acquaintance,0.44611528822055135,Other arguments,186,0.46616541353383456
49903048,2,"Detroit-Warren-Livonia, MI",10,477,294,0.6163522012578616,Other or type unknown,0.5073375262054507,Stranger,0.5807127882599581,Other,183,0.5440251572327044
1663831,2,"Dallas-Fort Worth-Arlington, TX",10,462,279,0.6038961038961039,Other or type unknown,0.5064935064935064,Stranger,0.49567099567099565,All other manslaughter by negligence,183,0.501082251082251
8855518,2,"Philadelphia-Camden-Wilmington, PA-NJ-DE",7,910,729,0.8010989010989011,Knife or cutting instrument,0.22527472527472528,Girlfriend,0.256043956043956,Other arguments,181,0.24065934065934064
95129861,2,"Baltimore-Towson, MD",7,603,425,0.7048092868988391,Knife or cutting instrument,0.3466003316749585,Acquaintance,0.3383084577114428,Other arguments,178,0.34245439469320066
40764653,2,"Dallas-Fort Worth-Arlington, TX",5,408,231,0.5661764705882353,"Firearm, type not stated",0.5392156862745098,Wife,0.4681372549019608,Other arguments,177,0.5036764705882353
3073598,2,"Phoenix-Mesa-Scottsdale, AZ",6,1176,1000,0.8503401360544217,"Handgun - pistol, revolver, etc",0.18197278911564627,Wife,0.2814625850340136,Other arguments,176,0.23171768707482993
2294834,2,"Chicago-Naperville-Joliet, IL-IN-WI",10,454,283,0.6233480176211453,Other or type unknown,0.5044052863436124,Stranger,0.3788546255506608,Other,171,0.4416299559471366
75935142,2,"San Francisco-Oakland-Fremont, CA",7,594,429,0.7222222222222222,Knife or cutting instrument,0.2760942760942761,Girlfriend,0.16161616161616163,Other arguments,165,0.21885521885521886
15024316,2,"Detroit-Warren-Livonia, MI",16,253,94,0.3715415019762846,Strangulation - hanging,0.6284584980237155,Acquaintance,0.4743083003952569,Other,159,0.5513833992094862
19050234,2,"Houston-Sugar Land-Baytown, TX",10,380,222,0.5842105263157895,Other or type unknown,0.48157894736842105,Stranger,0.46578947368421053,All other manslaughter by negligence,158,0.4736842105263158
45486699,2,"New York-New Jersey-Long Island, NY-NJ",4,408,255,0.625,Fire,0.5294117647058824,Stranger,0.19117647058823528,Arson,153,0.3602941176470588
8997210,2,"Los Angeles-Long Beach, CA",5,280,131,0.46785714285714286,"Firearm, type not stated",0.5464285714285714,Stranger,0.2714285714285714,Other arguments,149,0.4089285714285714
50508012,2,"Chicago-Naperville-Joliet, IL-IN-WI",11,631,483,0.7654516640253566,"Personal weapons, includes beating",0.25673534072900156,Daughter,0.21711568938193343,Other,148,0.2369255150554675
16787539,2,"Chicago-Naperville-Joliet, IL-IN-WI",5,299,155,0.5183946488294314,"Firearm, type not stated",0.5819397993311036,Stranger,0.40468227424749165,Other arguments,144,0.49331103678929766
52926741,2,"Miami-Fort Lauderdale, FL",7,654,522,0.7981651376146789,Knife or cutting instrument,0.4831804281345566,Wife,0.3837920489296636,Other,132,0.4334862385321101
10973117,2,"Birmingham-Hoover, AL",6,543,413,0.7605893186003683,"Handgun - pistol, revolver, etc",0.27624309392265195,Wife,0.39594843462246776,Other arguments,130,0.3360957642725598
7521512,2,"Dallas-Fort Worth-Arlington, TX",1,275,147,0.5345454545454545,"Blunt object - hammer, club, etc",0.49454545454545457,Wife,0.49454545454545457,Other arguments,128,0.49454545454545457
72834439,2,"Washington-Arlington-Alexandria, DC-VA-MD-WV",10,381,255,0.6692913385826772,Other or type unknown,0.46981627296587924,Daughter,0.5643044619422573,Other,126,0.5170603674540682
883702,2,"Atlanta-Sandy Springs-Marietta, GA",7,531,406,0.7645951035781544,Knife or cutting instrument,0.2749529190207156,Acquaintance,0.2862523540489642,Other arguments,125,0.2806026365348399
63790425,2,"Detroit-Warren-Livonia, MI",1,345,221,0.6405797101449275,"Blunt object - hammer, club, etc",0.39710144927536234,Acquaintance,0.4289855072463768,Other arguments,124,0.41304347826086957
26870293,2,"Jacksonville, FL",10,254,131,0.515748031496063,Other or type unknown,0.7952755905511811,Wife,0.6692913385826772,Other,123,0.7322834645669292
26922025,2,"Atlanta-Sandy Springs-Marietta, GA",16,206,83,0.4029126213592233,Strangulation - hanging,0.6262135922330098,Acquaintance,0.49514563106796117,Other arguments,123,0.5606796116504855
70830521,2,"Chicago-Naperville-Joliet, IL-IN-WI",1,374,258,0.6898395721925134,"Blunt object - hammer, club, etc",0.3235294117647059,Wife,0.22459893048128343,Other,116,0.27406417112299464
48826624,2,"Kansas City, MO-KS",5,327,214,0.654434250764526,"Firearm, type not stated",0.6513761467889908,Acquaintance,0.6819571865443425,Other arguments,113,0.6666666666666666
62127489,2,"Seattle-Tacoma-Bellevue, WA",10,202,90,0.44554455445544555,Other or type unknown,0.6237623762376238,Stranger,0.6188118811881188,Other,112,0.6212871287128713
75819734,2,"Indianapolis, IN",6,529,421,0.7958412098298677,"Handgun - pistol, revolver, etc",0.2381852551984877,Wife,0.2665406427221172,Other arguments,108,0.2523629489603024
42420523,2,"New Orleans-Metairie-Kenner, LA",5,227,119,0.5242290748898678,"Firearm, type not stated",0.5859030837004405,Stranger,0.5594713656387665,Other,108,0.5726872246696035
65025796,2,"Tampa-St. Petersburg-Clearwater, FL",10,246,139,0.5650406504065041,Other or type unknown,0.7195121951219512,Wife,0.5650406504065041,Other,107,0.6422764227642277
12037258,2,"Detroit-Warren-Livonia, MI",11,442,336,0.7601809954751131,"Personal weapons, includes beating",0.27828054298642535,Acquaintance,0.3076923076923077,Other arguments,106,0.29298642533936653
41143703,2,"Cleveland-Elyria-Mentor, OH",6,617,513,0.8314424635332253,"Handgun - pistol, revolver, etc",0.23500810372771475,Acquaintance,0.29983792544570503,Other arguments,104,0.2674230145867099
77019184,2,"St. Louis, MO-IL",7,380,276,0.7263157894736842,Knife or cutting instrument,0.28421052631578947,Acquaintance,0.37105263157894736,Other arguments,104,0.3276315789473684
74599809,2,"Atlanta-Sandy Springs-Marietta, GA",10,328,225,0.6859756097560976,Other or type unknown,0.3719512195121951,Daughter,0.3871951219512195,Other,103,0.3795731707317073
4210873,2,"St. Louis, MO-IL",10,268,165,0.6156716417910447,Other or type unknown,0.44029850746268656,Stranger,0.4216417910447761,All other manslaughter by negligence,103,0.43097014925373134
5286946,2,Rural North Carolina,10,304,204,0.6710526315789473,Other or type unknown,0.45723684210526316,Acquaintance,0.4375,Other,100,0.4473684210526316
1648643,2,"Philadelphia-Camden-Wilmington, PA-NJ-DE",10,303,203,0.66996699669967,Other or type unknown,0.43234323432343236,Daughter,0.40924092409240925,Other,100,0.42079207920792083
85997859,2,"San Antonio, TX",10,258,158,0.6124031007751938,Other or type unknown,0.5271317829457365,Stranger,0.4844961240310077,All other manslaughter by negligence,100,0.5058139534883721
2276581,2,"Houston-Sugar Land-Baytown, TX",16,190,90,0.47368421052631576,Strangulation - hanging,0.5631578947368421,Girlfriend,0.39473684210526316,Other arguments,100,0.4789473684210526
52937903,2,"San Antonio, TX",6,589,493,0.8370118845500849,"Handgun - pistol, revolver, etc",0.2427843803056027,Wife,0.2937181663837012,Other arguments,96,0.26825127334465193
60831222,2,"Houston-Sugar Land-Baytown, TX",5,423,327,0.7730496453900709,"Firearm, type not stated",0.27423167848699764,Stranger,0.3806146572104019,Other arguments,96,0.32742316784869974
15424575,2,"Richmond, VA",6,473,379,0.8012684989429175,"Handgun - pistol, revolver, etc",0.29809725158562367,Acquaintance,0.3276955602536998,Other arguments,94,0.3128964059196617
16308177,2,"Houston-Sugar Land-Baytown, TX",1,273,180,0.6593406593406593,"Blunt object - hammer, club, etc",0.38095238095238093,Wife,0.3333333333333333,Other arguments,93,0.3571428571428571
51989615,2,"San Francisco-Oakland-Fremont, CA",16,209,116,0.5550239234449761,Strangulation - hanging,0.41626794258373206,Stranger,0.18181818181818182,Other arguments,93,0.29904306220095694
80786127,2,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5,272,180,0.6617647058823529,"Firearm, type not stated",0.5625,Girlfriend,0.6875,Other,92,0.625
89113558,2,"Phoenix-Mesa-Scottsdale, AZ",7,361,270,0.7479224376731302,Knife or cutting instrument,0.2742382271468144,Wife,0.3656509695290859,Other arguments,91,0.31994459833795014
86751969,2,"New Orleans-Metairie-Kenner, LA",7,298,207,0.6946308724832215,Knife or cutting instrument,0.35570469798657717,Acquaintance,0.30201342281879195,Other arguments,91,0.32885906040268453
34974875,2,"Pittsburgh, PA",6,420,331,0.7880952380952381,"Handgun - pistol, revolver, etc",0.2571428571428571,Wife,0.2833333333333333,Other arguments,89,0.2702380952380952
79750482,2,"Philadelphia-Camden-Wilmington, PA-NJ-DE",1,291,204,0.7010309278350515,"Blunt object - hammer, club, etc",0.3161512027491409,Girlfriend,0.29896907216494845,Other arguments,87,0.3075601374570447
43954209,2,"San Diego-Carlsbad-San Marcos, CA",6,451,365,0.8093126385809313,"Handgun - pistol, revolver, etc",0.17516629711751663,Wife,0.16186252771618626,Other arguments,86,0.16851441241685144
62523317,2,"Jacksonville, FL",6,481,396,0.8232848232848233,"Handgun - pistol, revolver, etc",0.47401247401247404,Wife,0.32432432432432434,Other,85,0.3991683991683992
16339242,2,"Riverside-San Bernardino, CA",7,441,356,0.8072562358276644,Knife or cutting instrument,0.18820861678004536,Girlfriend,0.22675736961451248,Other arguments,85,0.20748299319727892
27350720,2,"San Francisco-Oakland-Fremont, CA",1,228,143,0.6271929824561403,"Blunt object - hammer, club, etc",0.32456140350877194,Stranger,0.25,Other arguments,85,0.28728070175438597
61912529,2,"Philadelphia-Camden-Wilmington, PA-NJ-DE",4,202,117,0.5792079207920792,Fire,0.42574257425742573,Acquaintance,0.04950495049504951,Arson,85,0.2376237623762376
16233610,2,"Philadelphia-Camden-Wilmington, PA-NJ-DE",11,566,482,0.8515901060070671,"Personal weapons, includes beating",0.16607773851590105,Daughter,0.15724381625441697,Other,84,0.161660777385159
16571269,2,"Las Vegas-Paradise, NV",6,501,418,0.8343313373253493,"Handgun - pistol, revolver, etc",0.1936127744510978,Wife,0.2634730538922156,Other,83,0.2285429141716567
11327206,2,"San Antonio, TX",7,263,180,0.6844106463878327,Knife or cutting instrument,0.39543726235741444,Acquaintance,0.4144486692015209,Other arguments,83,0.40494296577946765
48480416,2,"Philadelphia-Camden-Wilmington, PA-NJ-DE",16,186,104,0.5591397849462365,Strangulation - hanging,0.46236559139784944,Acquaintance,0.3602150537634409,Other arguments,82,0.41129032258064513
85902307,2,"Baton Rouge, LA",6,438,357,0.815068493150685,"Handgun - pistol, revolver, etc",0.273972602739726,Acquaintance,0.3493150684931507,Other arguments,81,0.3116438356164384
41980449,2,"Phoenix-Mesa-Scottsdale, AZ",10,199,118,0.592964824120603,Other or type unknown,0.4472361809045226,Stranger,0.5175879396984925,All other manslaughter by negligence,81,0.4824120603015075
98857260,2,"Washington-Arlington-Alexandria, DC-VA-MD-WV",16,145,64,0.4413793103448276,Strangulation - hanging,0.5793103448275863,Stranger,0.5586206896551724,Other,81,0.5689655172413793
93951986,2,"Dallas-Fort Worth-Arlington, TX",11,437,357,0.816933638443936,"Personal weapons, includes beating",0.2379862700228833,Daughter,0.391304347826087,Other,80,0.31464530892448517
58373885,2,"Louisville, KY-IN",6,387,307,0.7932816537467701,"Handgun - pistol, revolver, etc",0.25064599483204136,Wife,0.29198966408268734,Other arguments,80,0.2713178294573644
10240362,2,"Riverside-San Bernardino, CA",10,212,132,0.6226415094339622,Other or type unknown,0.37735849056603776,Stranger,0.4386792452830189,Other arguments,80,0.40801886792452835
69350798,2,"Dallas-Fort Worth-Arlington, TX",16,137,58,0.4233576642335766,Strangulation - hanging,0.5985401459854015,Acquaintance,0.45985401459854014,Other,79,0.5291970802919708
92612917,2,"Seattle-Tacoma-Bellevue, WA",6,566,488,0.8621908127208481,"Handgun - pistol, revolver, etc",0.18197879858657243,Wife,0.21201413427561838,Other,78,0.19699646643109542
59921823,2,"Baltimore-Towson, MD",1,215,137,0.6372093023255814,"Blunt object - hammer, club, etc",0.4,Acquaintance,0.4558139534883721,Other arguments,78,0.4279069767441861
4330639,2,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,201,123,0.6119402985074627,"Blunt object - hammer, club, etc",0.417910447761194,Acquaintance,0.4079601990049751,Other arguments,78,0.4129353233830846
91940566,2,"San Diego-Carlsbad-San Marcos, CA",7,322,245,0.7608695652173914,Knife or cutting instrument,0.2422360248447205,Girlfriend,0.1956521739130435,Other arguments,77,0.21894409937888198
7955487,2,"San Francisco-Oakland-Fremont, CA",5,152,75,0.4934210526315789,"Firearm, type not stated",0.5131578947368421,Wife,0.4276315789473684,Other arguments,77,0.4703947368421053
43482540,2,"Cleveland-Elyria-Mentor, OH",10,149,72,0.48322147651006714,Other or type unknown,0.6375838926174496,Daughter,0.6577181208053692,Other,77,0.6476510067114094
42318516,2,"Boston-Cambridge-Quincy, MA-NH",7,385,310,0.8051948051948052,Knife or cutting instrument,0.2831168831168831,Acquaintance,0.35064935064935066,Other arguments,75,0.3168831168831169
41113026,2,"Miami-Fort Lauderdale, FL",11,347,272,0.7838616714697406,"Personal weapons, includes beating",0.5302593659942363,Daughter,0.38328530259365995,Other,75,0.45677233429394815
13472740,2,"Memphis, TN-MS-AR",5,255,180,0.7058823529411765,"Firearm, type not stated",0.41568627450980394,Stranger,0.5529411764705883,Other arguments,75,0.48431372549019613
34743338,2,"Kansas City, MO-KS",10,220,145,0.6590909090909091,Other or type unknown,0.5136363636363637,Stranger,0.5863636363636363,Other arguments,75,0.55
81634479,2,"Baltimore-Towson, MD",10,186,111,0.5967741935483871,Other or type unknown,0.510752688172043,Daughter,0.4838709677419355,Other,75,0.49731182795698925
66461758,2,"Las Vegas-Paradise, NV",16,125,50,0.4,Strangulation - hanging,0.624,Acquaintance,0.576,Other,75,0.6
16585986,2,"Columbus, OH",10,147,73,0.4965986394557823,Other or type unknown,0.5714285714285714,Acquaintance,0.7278911564625851,Other,74,0.6496598639455782
68648233,2,"Charlotte-Gastonia-Concord, NC-SC",6,491,418,0.8513238289205702,"Handgun - pistol, revolver, etc",0.23625254582484725,Wife,0.285132382892057,Other arguments,73,0.2606924643584521
54549875,2,"Columbus, OH",6,426,353,0.8286384976525821,"Handgun - pistol, revolver, etc",0.2300469483568075,Acquaintance,0.33568075117370894,Other arguments,73,0.28286384976525825
39913145,2,"Fresno, CA",6,274,201,0.7335766423357665,"Handgun - pistol, revolver, etc",0.2737226277372263,Wife,0.17153284671532848,Other arguments,73,0.22262773722627738
23067585,2,"Las Vegas-Paradise, NV",10,153,80,0.5228758169934641,Other or type unknown,0.49673202614379086,Daughter,0.5620915032679739,Other,73,0.5294117647058824
10266165,2,"Memphis, TN-MS-AR",6,637,566,0.8885400313971743,"Handgun - pistol, revolver, etc",0.16483516483516483,Acquaintance,0.23390894819466249,Other arguments,71,0.19937205651491366
12546936,2,"Kansas City, MO-KS",6,465,394,0.8473118279569892,"Handgun - pistol, revolver, etc",0.3096774193548387,Wife,0.36774193548387096,Other arguments,71,0.33870967741935487
94637022,2,Rural Kentucky,6,478,408,0.8535564853556485,"Handgun - pistol, revolver, etc",0.18619246861924685,Wife,0.25732217573221755,Other arguments,70,0.22175732217573219
63277907,2,"Seattle-Tacoma-Bellevue, WA",7,338,268,0.7928994082840237,Knife or cutting instrument,0.23076923076923078,Wife,0.2455621301775148,Other,70,0.23816568047337278
19563301,2,"Baltimore-Towson, MD",11,288,218,0.7569444444444444,"Personal weapons, includes beating",0.2916666666666667,Acquaintance,0.2708333333333333,Other,70,0.28125
98660239,2,"Indianapolis, IN",5,140,71,0.5071428571428571,"Firearm, type not stated",0.6214285714285714,Girlfriend,0.5,Other arguments,69,0.5607142857142857
10925970,2,"Oklahoma City, OK",6,474,406,0.8565400843881856,"Handgun - pistol, revolver, etc",0.16244725738396623,Wife,0.12236286919831224,Other arguments,68,0.14240506329113922
88990898,2,"San Francisco-Oakland-Fremont, CA",10,176,108,0.6136363636363636,Other or type unknown,0.42045454545454547,Stranger,0.2840909090909091,Other arguments,68,0.3522727272727273
68058381,2,Rural Texas,6,734,668,0.9100817438692098,"Handgun - pistol, revolver, etc",0.09809264305177112,Wife,0.17574931880108993,Other arguments,66,0.1369209809264305
58323684,2,"Denver-Aurora, CO",7,284,218,0.7676056338028169,Knife or cutting instrument,0.30633802816901406,Girlfriend,0.3204225352112676,Other arguments,66,0.31338028169014087
10449648,2,"New York-New Jersey-Long Island, NY-NJ",5,203,137,0.6748768472906403,"Firearm, type not stated",0.3694581280788177,Girlfriend,0.3694581280788177,Other arguments,66,0.3694581280788177
76803826,2,"Los Angeles-Long Beach, CA",0,194,128,0.6597938144329897,Asphyxiation - includes death by gas,0.27835051546391754,Daughter,0.17525773195876287,Other,66,0.2268041237113402
71774927,2,"Las Vegas-Paradise, NV",7,261,196,0.7509578544061303,Knife or cutting instrument,0.27586206896551724,Acquaintance,0.37547892720306514,Other arguments,65,0.32567049808429116
26774281,2,Rural North Carolina,7,314,250,0.7961783439490446,Knife or cutting instrument,0.267515923566879,Acquaintance,0.2770700636942675,Other arguments,64,0.27229299363057324
70960321,2,"San Francisco-Oakland-Fremont, CA",11,282,218,0.7730496453900709,"Personal weapons, includes beating",0.21631205673758866,Stranger,0.06028368794326241,Other arguments,64,0.13829787234042554
581865,2,"Phoenix-Mesa-Scottsdale, AZ",5,125,61,0.488,"Firearm, type not stated",0.56,Wife,0.608,Other arguments,64,0.5840000000000001
32142091,2,"Cleveland-Elyria-Mentor, OH",7,257,194,0.754863813229572,Knife or cutting instrument,0.29571984435797666,Acquaintance,0.35019455252918286,Other arguments,63,0.32295719844357973
28182942,2,"Kansas City, MO-KS",7,240,177,0.7375,Knife or cutting instrument,0.4166666666666667,Acquaintance,0.4083333333333333,Other arguments,63,0.4125
59750022,2,"Denver-Aurora, CO",10,203,140,0.6896551724137931,Other or type unknown,0.37438423645320196,Stranger,0.35960591133004927,All other manslaughter by negligence,63,0.3669950738916256
93026877,2,"Atlanta-Sandy Springs-Marietta, GA",1,200,137,0.685,"Blunt object - hammer, club, etc",0.315,Acquaintance,0.28,Other arguments,63,0.2975
33761055,2,"Houston-Sugar Land-Baytown, TX",11,429,367,0.8554778554778555,"Personal weapons, includes beating",0.1655011655011655,Daughter,0.28205128205128205,Other arguments,62,0.22377622377622378
18006087,2,"Nashville-Davidson-Murfreesboro, TN",6,427,365,0.8548009367681498,"Handgun - pistol, revolver, etc",0.27400468384074944,Wife,0.3114754098360656,Other arguments,62,0.2927400468384075
17733229,2,"Boston-Cambridge-Quincy, MA-NH",6,246,185,0.7520325203252033,"Handgun - pistol, revolver, etc",0.32926829268292684,Wife,0.35365853658536583,Other arguments,61,0.3414634146341463
69386973,2,"Los Angeles-Long Beach, CA",4,189,128,0.6772486772486772,Fire,0.42857142857142855,Stranger,0.09523809523809523,Arson,61,0.26190476190476186
31750274,2,"Cleveland-Elyria-Mentor, OH",5,133,72,0.5413533834586466,"Firearm, type not stated",0.6090225563909775,Girlfriend,0.6616541353383458,Other arguments,61,0.6353383458646616
69832032,2,"Cleveland-Elyria-Mentor, OH",11,203,143,0.7044334975369458,"Personal weapons, includes beating",0.2955665024630542,Acquaintance,0.27586206896551724,Other arguments,60,0.2857142857142857
77728172,2,"New Orleans-Metairie-Kenner, LA",11,186,126,0.6774193548387096,"Personal weapons, includes beating",0.3709677419354839,Acquaintance,0.3709677419354839,Other,60,0.3709677419354839
24587746,2,Rural North Carolina,6,722,663,0.9182825484764543,"Handgun - pistol, revolver, etc",0.2077562326869806,Wife,0.26869806094182824,Other arguments,59,0.23822714681440443
29776626,2,"Tampa-St. Petersburg-Clearwater, FL",7,264,205,0.7765151515151515,Knife or cutting instrument,0.5416666666666666,Wife,0.44696969696969696,Other,59,0.49431818181818177
18003242,2,"Orlando-Kissimmee, FL",10,152,93,0.6118421052631579,Other or type unknown,0.75,Daughter,0.625,Other,59,0.6875
79664158,2,"Detroit-Warren-Livonia, MI",4,139,80,0.5755395683453237,Fire,0.60431654676259,Acquaintance,0.30935251798561153,Arson,59,0.45683453237410077
67839286,2,"Sacramento-Roseville, CA",6,454,396,0.8722466960352423,"Handgun - pistol, revolver, etc",0.12334801762114538,Wife,0.14096916299559473,Other arguments,58,0.13215859030837004
25191257,2,"Richmond, VA",7,198,140,0.7070707070707071,Knife or cutting instrument,0.35353535353535354,Acquaintance,0.4444444444444444,Other arguments,58,0.398989898989899
91253170,2,"Riverside-San Bernardino, CA",1,157,99,0.6305732484076433,"Blunt object - hammer, club, etc",0.3375796178343949,Girlfriend,0.2229299363057325,Other arguments,58,0.2802547770700637
83763018,2,"Tucson, AZ",6,294,237,0.8061224489795918,"Handgun - pistol, revolver, etc",0.17687074829931973,Wife,0.23129251700680273,Other arguments,57,0.20408163265306123
47491001,2,"Virginia Beach-Norfolk-Newport News, VA-NC",6,513,457,0.8908382066276803,"Handgun - pistol, revolver, etc",0.18908382066276802,Wife,0.2378167641325536,Other arguments,56,0.2134502923976608
62729610,2,"Los Angeles-Long Beach, CA",14,269,213,0.79182156133829,Rifle,0.21189591078066913,Wife,0.10037174721189591,Other arguments,56,0.15613382899628253
