MURDGRP,SEX,MSA_LABEL,WEAPON_CODE,TOTAL,SOLVED,PERCENT,WEAPON_LABEL,REL_UNK_RATE,REL_TOP1,CIRC_UNK_RATE,CIRC_TOP1,UNSOLVED,REPORT_GAP_IDX
23314615,1,"Flint, MI",6,214,111,0.5186915887850467,"Handgun - pistol, revolver, etc",0.6261682242990654,Other - known to victim,0.4766355140186916,Other arguments,103,0.5514018691588785
66036809,2,"Atlanta-Sandy Springs-Marietta, GA",6,562,460,0.8185053380782918,"Handgun - pistol, revolver, etc",0.2704626334519573,Girlfriend,0.1601423487544484,Other arguments,102,0.21530249110320288
77401058,1,"Cape Coral-Fort Myers, FL",5,186,84,0.45161290322580644,"Firearm, type not stated",0.978494623655914,Son,0.7150537634408602,Felon killed by private citizen,102,0.8467741935483871
7177061,1,"Charleston-North Charleston, SC",5,310,209,0.6741935483870968,"Firearm, type not stated",0.567741935483871,Acquaintance,0.6774193548387096,Other arguments,101,0.6225806451612903
72872784,1,"Stockton, CA",5,204,103,0.5049019607843137,"Firearm, type not stated",0.5980392156862745,Stranger,0.7450980392156863,Other arguments,101,0.6715686274509804
97315714,1,Rural Alabama,5,219,119,0.54337899543379,"Firearm, type not stated",0.5525114155251142,Acquaintance,0.6575342465753424,Other arguments,100,0.6050228310502284
80898044,1,"Denver-Aurora, CO",6,713,615,0.8625525946704067,"Handgun - pistol, revolver, etc",0.44600280504908835,Stranger,0.3744740532959327,Other arguments,98,0.4102384291725105
4190482,1,"Tucson, AZ",6,429,332,0.7738927738927739,"Handgun - pistol, revolver, etc",0.3076923076923077,Stranger,0.2703962703962704,Other arguments,97,0.289044289044289
67547368,1,"Orlando-Kissimmee, FL",5,353,256,0.7252124645892352,"Firearm, type not stated",0.9660056657223796,Other family,0.5694050991501416,Other,97,0.7677053824362605
71539109,1,"Las Vegas-Paradise, NV",6,408,313,0.7671568627450981,"Handgun - pistol, revolver, etc",0.4411764705882353,Stranger,0.30637254901960786,Other arguments,95,0.3737745098039216
91011267,1,"Minneapolis-St. Paul-Bloomington, MN-WI",5,253,158,0.6245059288537549,"Firearm, type not stated",0.8735177865612648,Stranger,0.6719367588932806,Other,95,0.7727272727272727
13938178,1,"Chicago-Naperville-Joliet, IL-IN-WI",14,127,35,0.2755905511811024,Rifle,0.8503937007874016,Acquaintance,0.49606299212598426,Gangland killings,92,0.6732283464566929
37169241,1,"Durham, NC",6,280,189,0.675,"Handgun - pistol, revolver, etc",0.6964285714285714,Stranger,0.5428571428571428,Other arguments,91,0.6196428571428572
